Week_Start_Date,City_ID,Avg_Temperature,Weather_Type,Festival,City_Name,City_tier,Population_Density(persons/km),Per_Capita_Income (INR)
2024-05-13,CT006,36.5,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-05-13,CT007,37.7,Hot,,Ahmedabad,Tier 1,12984,302588
2024-05-13,CT008,36.0,Hot,,Pune,Tier 1,6034,336503
2024-05-13,CT009,36.2,Hot,,Jaipur,Tier 2,6502,141305
2024-05-13,CT010,35.8,Hot,,Lucknow,Tier 2,3814,105000
2024-05-13,CT011,37.0,Hot,,Kochi,Tier 2,3478,372783
2024-05-13,CT012,36.1,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-05-13,CT013,37.3,Hot,,Bhopal,Tier 2,5552,147000
2024-05-13,CT014,38.0,Hot,,Chandigarh,Tier 2,9250,349000
2024-05-13,CT015,37.5,Hot,,Guwahati,Tier 2,1800,487572
2024-05-13,CT016,38.4,Hot,,Nagpur,Tier 2,9664,296607
2024-05-13,CT017,35.8,Hot,,Surat,Tier 2,8617,389810
2024-05-13,CT018,36.0,Hot,,Patna,Tier 2,2805,173305
2024-05-13,CT019,34.9,Hot,,Ludhiana,Tier 2,9750,123882
2024-05-13,CT020,36.2,Hot,,Jammu,Tier 2,3571,186000
2024-05-20,CT001,36.7,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-05-20,CT002,37.1,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-05-20,CT003,36.9,Hot,,Kolkata,Tier 1,24252,171184
2024-05-20,CT004,38.0,Hot,,Chennai,Tier 1,14456,585501
2024-05-20,CT005,36.0,Hot,,Bengaluru,Tier 1,4378,352000
2024-05-20,CT006,36.1,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-05-20,CT007,37.6,Hot,,Ahmedabad,Tier 1,12984,302588
2024-05-20,CT008,36.9,Hot,,Pune,Tier 1,6034,336503
2024-05-20,CT009,38.2,Hot,,Jaipur,Tier 2,6502,141305
2024-05-20,CT010,37.6,Hot,,Lucknow,Tier 2,3814,105000
2024-05-20,CT011,37.6,Hot,,Kochi,Tier 2,3478,372783
2024-05-20,CT012,36.0,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-05-20,CT013,38.9,Hot,,Bhopal,Tier 2,5552,147000
2024-05-20,CT014,38.2,Hot,,Chandigarh,Tier 2,9250,349000
2024-05-20,CT015,37.6,Hot,,Guwahati,Tier 2,1800,487572
2024-05-20,CT016,37.3,Hot,,Nagpur,Tier 2,9664,296607
2024-05-20,CT017,38.2,Hot,,Surat,Tier 2,8617,389810
2024-05-20,CT018,38.5,Hot,,Patna,Tier 2,2805,173305
2024-05-20,CT019,38.0,Hot,,Ludhiana,Tier 2,9750,123882
2024-05-20,CT020,37.7,Hot,,Jammu,Tier 2,3571,186000
2024-05-27,CT001,36.0,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-05-27,CT002,41.4,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-05-27,CT003,37.5,Hot,,Kolkata,Tier 1,24252,171184
2024-05-27,CT004,39.6,Hot,,Chennai,Tier 1,14456,585501
2024-05-27,CT005,37.8,Hot,,Bengaluru,Tier 1,4378,352000
2024-05-27,CT006,37.7,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-05-27,CT007,39.1,Hot,,Ahmedabad,Tier 1,12984,302588
2024-05-27,CT008,38.7,Hot,,Pune,Tier 1,6034,336503
2024-05-27,CT009,39.6,Hot,,Jaipur,Tier 2,6502,141305
2024-05-27,CT010,36.2,Hot,,Lucknow,Tier 2,3814,105000
2024-05-27,CT011,36.5,Hot,,Kochi,Tier 2,3478,372783
2024-05-27,CT012,39.8,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-05-27,CT013,38.8,Hot,,Bhopal,Tier 2,5552,147000
2024-05-27,CT014,37.0,Hot,,Chandigarh,Tier 2,9250,349000
2024-05-27,CT015,38.7,Hot,,Guwahati,Tier 2,1800,487572
2024-05-27,CT016,37.7,Hot,,Nagpur,Tier 2,9664,296607
2024-05-27,CT017,36.9,Hot,,Surat,Tier 2,8617,389810
2024-05-27,CT018,39.2,Hot,,Patna,Tier 2,2805,173305
2024-05-27,CT019,40.4,Hot,,Ludhiana,Tier 2,9750,123882
2024-05-27,CT020,38.1,Hot,,Jammu,Tier 2,3571,186000
2024-06-03,CT001,38.6,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-06-03,CT002,39.6,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-06-03,CT003,38.7,Hot,,Kolkata,Tier 1,24252,171184
2024-06-03,CT004,39.8,Hot,,Chennai,Tier 1,14456,585501
2024-06-03,CT005,39.2,Hot,,Bengaluru,Tier 1,4378,352000
2024-06-03,CT006,40.6,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-06-03,CT007,39.1,Hot,,Ahmedabad,Tier 1,12984,302588
2024-06-03,CT008,40.2,Rainy,,Pune,Tier 1,6034,336503
2024-06-03,CT009,39.2,Hot,,Jaipur,Tier 2,6502,141305
2024-06-03,CT010,39.0,Hot,,Lucknow,Tier 2,3814,105000
2024-06-03,CT011,38.2,Hot,,Kochi,Tier 2,3478,372783
2024-06-03,CT012,38.3,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-06-03,CT013,38.0,Hot,,Bhopal,Tier 2,5552,147000
2024-06-03,CT014,39.3,Hot,,Chandigarh,Tier 2,9250,349000
2024-06-03,CT015,38.2,Rainy,,Guwahati,Tier 2,1800,487572
2024-06-03,CT016,41.0,Hot,,Nagpur,Tier 2,9664,296607
2024-06-03,CT017,39.5,Hot,,Surat,Tier 2,8617,389810
2024-06-03,CT018,40.5,Hot,,Patna,Tier 2,2805,173305
2024-06-03,CT019,41.2,Hot,,Ludhiana,Tier 2,9750,123882
2024-06-03,CT020,39.7,Hot,,Jammu,Tier 2,3571,186000
2024-06-10,CT001,38.5,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-06-10,CT002,38.8,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-06-10,CT003,38.3,Rainy,,Kolkata,Tier 1,24252,171184
2024-06-10,CT004,40.3,Hot,,Chennai,Tier 1,14456,585501
2024-06-10,CT005,39.8,Rainy,,Bengaluru,Tier 1,4378,352000
2024-06-10,CT006,39.7,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-06-10,CT007,39.2,Rainy,,Ahmedabad,Tier 1,12984,302588
2024-06-10,CT008,41.9,Rainy,,Pune,Tier 1,6034,336503
2024-06-10,CT009,38.9,Rainy,,Jaipur,Tier 2,6502,141305
2024-06-10,CT010,40.3,Rainy,,Lucknow,Tier 2,3814,105000
2024-06-10,CT011,39.3,Hot,,Kochi,Tier 2,3478,372783
2024-06-10,CT012,38.5,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-06-10,CT013,39.2,Hot,,Bhopal,Tier 2,5552,147000
2024-06-10,CT014,40.1,Hot,,Chandigarh,Tier 2,9250,349000
2024-06-10,CT015,39.1,Hot,,Guwahati,Tier 2,1800,487572
2024-06-10,CT016,41.0,Hot,,Nagpur,Tier 2,9664,296607
2024-06-10,CT017,36.9,Hot,,Surat,Tier 2,8617,389810
2024-06-10,CT018,40.1,Rainy,,Patna,Tier 2,2805,173305
2024-06-10,CT019,40.6,Hot,,Ludhiana,Tier 2,9750,123882
2024-06-10,CT020,40.7,Hot,,Jammu,Tier 2,3571,186000
2024-06-17,CT001,40.9,Rainy,,Delhi,Tier 1,14893,"4,61,910"
2024-06-17,CT002,40.9,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-06-17,CT003,38.4,Hot,,Kolkata,Tier 1,24252,171184
2024-06-17,CT004,38.5,Hot,,Chennai,Tier 1,14456,585501
2024-06-17,CT005,42.0,Hot,,Bengaluru,Tier 1,4378,352000
2024-06-17,CT006,40.6,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-06-17,CT007,39.3,Hot,,Ahmedabad,Tier 1,12984,302588
2024-06-17,CT008,39.8,Hot,,Pune,Tier 1,6034,336503
2024-06-17,CT009,41.5,Hot,,Jaipur,Tier 2,6502,141305
2024-06-17,CT010,39.2,Hot,,Lucknow,Tier 2,3814,105000
2024-06-17,CT011,37.9,Hot,,Kochi,Tier 2,3478,372783
2024-06-17,CT012,40.7,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-06-17,CT013,39.8,Hot,,Bhopal,Tier 2,5552,147000
2024-06-17,CT014,39.4,Hot,,Chandigarh,Tier 2,9250,349000
2024-06-17,CT015,41.3,Rainy,,Guwahati,Tier 2,1800,487572
2024-06-17,CT016,40.3,Hot,,Nagpur,Tier 2,9664,296607
2024-06-17,CT017,38.7,Hot,,Surat,Tier 2,8617,389810
2024-06-17,CT018,41.1,Hot,,Patna,Tier 2,2805,173305
2024-06-17,CT019,37.6,Hot,,Ludhiana,Tier 2,9750,123882
2024-06-17,CT020,39.7,Hot,,Jammu,Tier 2,3571,186000
2024-06-24,CT001,41.3,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-06-24,CT002,41.4,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-06-24,CT003,41.1,Hot,,Kolkata,Tier 1,24252,171184
2024-06-24,CT004,41.3,Hot,,Chennai,Tier 1,14456,585501
2024-06-24,CT005,39.7,Rainy,,Bengaluru,Tier 1,4378,352000
2024-06-24,CT006,39.7,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-06-24,CT007,40.1,Hot,,Ahmedabad,Tier 1,12984,302588
2024-06-24,CT008,39.0,Rainy,,Pune,Tier 1,6034,336503
2024-06-24,CT009,40.3,Rainy,,Jaipur,Tier 2,6502,141305
2024-06-24,CT010,41.6,Hot,,Lucknow,Tier 2,3814,105000
2024-06-24,CT011,38.6,Rainy,,Kochi,Tier 2,3478,372783
2024-06-24,CT012,41.1,Rainy,,Visakhapatnam,Tier 2,1809,483892
2024-06-24,CT013,40.2,Hot,,Bhopal,Tier 2,5552,147000
2024-06-24,CT014,40.4,Hot,,Chandigarh,Tier 2,9250,349000
2024-06-24,CT015,39.6,Hot,,Guwahati,Tier 2,1800,487572
2024-06-24,CT016,42.4,Hot,,Nagpur,Tier 2,9664,296607
2024-06-24,CT017,41.0,Hot,,Surat,Tier 2,8617,389810
2024-06-24,CT018,40.0,Hot,,Patna,Tier 2,2805,173305
2024-06-24,CT019,39.6,Rainy,,Ludhiana,Tier 2,9750,123882
2024-06-24,CT020,39.5,Hot,,Jammu,Tier 2,3571,186000
2024-07-01,CT001,38.2,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-07-01,CT002,40.2,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-07-01,CT003,40.2,Hot,,Kolkata,Tier 1,24252,171184
2024-07-01,CT004,40.3,Hot,,Chennai,Tier 1,14456,585501
2024-07-01,CT005,39.6,Hot,,Bengaluru,Tier 1,4378,352000
2024-07-01,CT006,39.5,Rainy,,Hyderabad,Tier 1,10477,"4,00,000"
2024-07-01,CT007,40.5,Rainy,,Ahmedabad,Tier 1,12984,302588
2024-07-01,CT008,40.7,Hot,,Pune,Tier 1,6034,336503
2024-07-01,CT009,37.6,Hot,,Jaipur,Tier 2,6502,141305
2024-07-01,CT010,40.0,Rainy,,Lucknow,Tier 2,3814,105000
2024-07-01,CT011,39.5,Hot,,Kochi,Tier 2,3478,372783
2024-07-01,CT012,40.2,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-07-01,CT013,41.3,Hot,,Bhopal,Tier 2,5552,147000
2024-07-01,CT014,40.3,Hot,,Chandigarh,Tier 2,9250,349000
2024-07-01,CT015,39.5,Hot,,Guwahati,Tier 2,1800,487572
2024-07-01,CT016,40.0,Hot,,Nagpur,Tier 2,9664,296607
2024-07-01,CT017,39.3,Hot,,Surat,Tier 2,8617,389810
2024-07-01,CT018,39.9,Hot,,Patna,Tier 2,2805,173305
2024-07-01,CT019,40.2,Hot,,Ludhiana,Tier 2,9750,123882
2024-07-01,CT020,40.2,Hot,,Jammu,Tier 2,3571,186000
2024-07-08,CT001,39.1,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-07-08,CT002,39.0,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-07-08,CT003,40.4,Hot,,Kolkata,Tier 1,24252,171184
2024-07-08,CT004,40.5,Hot,,Chennai,Tier 1,14456,585501
2024-07-08,CT005,38.7,Hot,,Bengaluru,Tier 1,4378,352000
2024-07-08,CT006,39.6,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-07-08,CT007,39.6,Hot,,Ahmedabad,Tier 1,12984,302588
2024-07-08,CT008,38.3,Hot,,Pune,Tier 1,6034,336503
2024-07-08,CT009,40.0,Hot,,Jaipur,Tier 2,6502,141305
2024-07-08,CT010,39.2,Rainy,,Lucknow,Tier 2,3814,105000
2024-07-08,CT011,40.8,Hot,,Kochi,Tier 2,3478,372783
2024-07-08,CT012,38.2,Rainy,,Visakhapatnam,Tier 2,1809,483892
2024-07-08,CT013,40.6,Rainy,,Bhopal,Tier 2,5552,147000
2024-07-08,CT014,42.7,Hot,,Chandigarh,Tier 2,9250,349000
2024-07-08,CT015,39.7,Hot,,Guwahati,Tier 2,1800,487572
2024-07-08,CT016,39.8,Rainy,,Nagpur,Tier 2,9664,296607
2024-07-08,CT017,37.7,Rainy,,Surat,Tier 2,8617,389810
2024-07-08,CT018,39.6,Hot,,Patna,Tier 2,2805,173305
2024-07-08,CT019,40.2,Hot,,Ludhiana,Tier 2,9750,123882
2024-07-08,CT020,39.6,Hot,,Jammu,Tier 2,3571,186000
2024-07-15,CT001,41.1,Rainy,,Delhi,Tier 1,14893,"4,61,910"
2024-07-15,CT002,39.8,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-07-15,CT003,39.7,Hot,,Kolkata,Tier 1,24252,171184
2024-07-15,CT004,38.7,Hot,,Chennai,Tier 1,14456,585501
2024-07-15,CT005,40.1,Rainy,,Bengaluru,Tier 1,4378,352000
2024-07-15,CT006,40.0,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-07-15,CT007,40.2,Rainy,,Ahmedabad,Tier 1,12984,302588
2024-07-15,CT008,39.8,Hot,,Pune,Tier 1,6034,336503
2024-07-15,CT009,40.6,Rainy,,Jaipur,Tier 2,6502,141305
2024-07-15,CT010,39.9,Hot,,Lucknow,Tier 2,3814,105000
2024-07-15,CT011,38.6,Rainy,,Kochi,Tier 2,3478,372783
2024-07-15,CT012,38.0,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-07-15,CT013,39.9,Hot,,Bhopal,Tier 2,5552,147000
2024-07-15,CT014,39.0,Hot,,Chandigarh,Tier 2,9250,349000
2024-07-15,CT015,39.2,Hot,,Guwahati,Tier 2,1800,487572
2024-07-15,CT016,38.6,Rainy,,Nagpur,Tier 2,9664,296607
2024-07-15,CT017,40.7,Hot,,Surat,Tier 2,8617,389810
2024-07-15,CT018,39.1,Rainy,,Patna,Tier 2,2805,173305
2024-07-15,CT019,41.0,Hot,,Ludhiana,Tier 2,9750,123882
2024-07-15,CT020,39.3,Hot,,Jammu,Tier 2,3571,186000
2024-07-22,CT001,38.3,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-07-22,CT002,40.1,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-07-22,CT003,38.4,Rainy,,Kolkata,Tier 1,24252,171184
2024-07-22,CT004,38.9,Hot,,Chennai,Tier 1,14456,585501
2024-07-22,CT005,40.4,Hot,,Bengaluru,Tier 1,4378,352000
2024-07-22,CT006,36.7,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-07-22,CT007,39.4,Hot,,Ahmedabad,Tier 1,12984,302588
2024-07-22,CT008,39.0,Hot,,Pune,Tier 1,6034,336503
2024-07-22,CT009,38.6,Hot,,Jaipur,Tier 2,6502,141305
2024-07-22,CT010,37.6,Rainy,,Lucknow,Tier 2,3814,105000
2024-07-22,CT011,41.0,Hot,,Kochi,Tier 2,3478,372783
2024-07-22,CT012,39.6,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-07-22,CT013,39.2,Hot,,Bhopal,Tier 2,5552,147000
2024-07-22,CT014,38.6,Rainy,,Chandigarh,Tier 2,9250,349000
2024-07-22,CT015,40.3,Hot,,Guwahati,Tier 2,1800,487572
2024-07-22,CT016,40.0,Rainy,,Nagpur,Tier 2,9664,296607
2024-07-22,CT017,38.5,Hot,,Surat,Tier 2,8617,389810
2024-07-22,CT018,40.0,Hot,,Patna,Tier 2,2805,173305
2024-07-22,CT019,37.3,Hot,,Ludhiana,Tier 2,9750,123882
2024-07-22,CT020,39.6,Hot,,Jammu,Tier 2,3571,186000
2024-07-29,CT001,36.6,Rainy,,Delhi,Tier 1,14893,"4,61,910"
2024-07-29,CT002,37.6,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-07-29,CT003,39.1,Hot,,Kolkata,Tier 1,24252,171184
2024-07-29,CT004,38.7,Hot,,Chennai,Tier 1,14456,585501
2024-07-29,CT005,38.7,Hot,,Bengaluru,Tier 1,4378,352000
2024-07-29,CT006,38.1,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-07-29,CT007,39.7,Hot,,Ahmedabad,Tier 1,12984,302588
2024-07-29,CT008,38.0,Hot,,Pune,Tier 1,6034,336503
2024-07-29,CT009,39.5,Hot,,Jaipur,Tier 2,6502,141305
2024-07-29,CT010,36.9,Hot,,Lucknow,Tier 2,3814,105000
2024-07-29,CT011,38.7,Rainy,,Kochi,Tier 2,3478,372783
2024-07-29,CT012,37.5,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-07-29,CT013,38.8,Rainy,,Bhopal,Tier 2,5552,147000
2024-07-29,CT014,40.3,Rainy,,Chandigarh,Tier 2,9250,349000
2024-07-29,CT015,39.0,Rainy,,Guwahati,Tier 2,1800,487572
2024-07-29,CT016,38.5,Hot,,Nagpur,Tier 2,9664,296607
2024-07-29,CT017,38.4,Hot,,Surat,Tier 2,8617,389810
2024-07-29,CT018,40.0,Hot,,Patna,Tier 2,2805,173305
2024-07-29,CT019,39.4,Hot,,Ludhiana,Tier 2,9750,123882
2024-07-29,CT020,39.1,Hot,,Jammu,Tier 2,3571,186000
2024-08-05,CT001,39.1,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-08-05,CT002,39.9,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-08-05,CT003,37.4,Rainy,,Kolkata,Tier 1,24252,171184
2024-08-05,CT004,38.1,Hot,,Chennai,Tier 1,14456,585501
2024-08-05,CT005,36.7,Hot,,Bengaluru,Tier 1,4378,352000
2024-08-05,CT006,39.3,Rainy,,Hyderabad,Tier 1,10477,"4,00,000"
2024-08-05,CT007,39.1,Hot,,Ahmedabad,Tier 1,12984,302588
2024-08-05,CT008,39.1,Hot,,Pune,Tier 1,6034,336503
2024-08-05,CT009,38.2,Hot,,Jaipur,Tier 2,6502,141305
2024-08-05,CT010,38.6,Rainy,,Lucknow,Tier 2,3814,105000
2024-08-05,CT011,39.7,Hot,,Kochi,Tier 2,3478,372783
2024-08-05,CT012,37.1,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-08-05,CT013,37.8,Hot,,Bhopal,Tier 2,5552,147000
2024-08-05,CT014,37.9,Hot,,Chandigarh,Tier 2,9250,349000
2024-08-05,CT015,39.5,Hot,,Guwahati,Tier 2,1800,487572
2024-08-05,CT016,38.0,Hot,,Nagpur,Tier 2,9664,296607
2024-08-05,CT017,38.0,Hot,,Surat,Tier 2,8617,389810
2024-08-05,CT018,37.8,Hot,,Patna,Tier 2,2805,173305
2024-08-05,CT019,40.1,Hot,,Ludhiana,Tier 2,9750,123882
2024-08-05,CT020,37.6,Hot,,Jammu,Tier 2,3571,186000
2024-08-12,CT001,38.0,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-08-12,CT002,37.1,Rainy,,Mumbai,Tier 1,20518,"4,00,000"
2024-08-12,CT003,37.6,Hot,,Kolkata,Tier 1,24252,171184
2024-08-12,CT004,38.2,Hot,,Chennai,Tier 1,14456,585501
2024-08-12,CT005,37.8,Rainy,,Bengaluru,Tier 1,4378,352000
2024-08-12,CT006,37.3,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-08-12,CT007,37.1,Hot,,Ahmedabad,Tier 1,12984,302588
2024-08-12,CT008,36.8,Hot,,Pune,Tier 1,6034,336503
2024-08-12,CT009,36.9,Hot,,Jaipur,Tier 2,6502,141305
2024-08-12,CT010,37.9,Hot,,Lucknow,Tier 2,3814,105000
2024-08-12,CT011,39.5,Hot,,Kochi,Tier 2,3478,372783
2024-08-12,CT012,38.2,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-08-12,CT013,36.4,Hot,,Bhopal,Tier 2,5552,147000
2024-08-12,CT014,36.9,Hot,,Chandigarh,Tier 2,9250,349000
2024-08-12,CT015,36.7,Hot,,Guwahati,Tier 2,1800,487572
2024-08-12,CT016,37.2,Hot,,Nagpur,Tier 2,9664,296607
2024-08-12,CT017,36.5,Hot,,Surat,Tier 2,8617,389810
2024-08-12,CT018,36.1,Hot,,Patna,Tier 2,2805,173305
2024-08-12,CT019,37.7,Hot,,Ludhiana,Tier 2,9750,123882
2024-08-12,CT020,37.3,Hot,,Jammu,Tier 2,3571,186000
2024-08-19,CT001,34.9,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-08-19,CT002,37.5,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-08-19,CT003,36.3,Hot,,Kolkata,Tier 1,24252,171184
2024-08-19,CT004,36.6,Hot,,Chennai,Tier 1,14456,585501
2024-08-19,CT005,36.1,Hot,,Bengaluru,Tier 1,4378,352000
2024-08-19,CT006,36.7,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-08-19,CT007,35.6,Rainy,,Ahmedabad,Tier 1,12984,302588
2024-08-19,CT008,36.7,Rainy,,Pune,Tier 1,6034,336503
2024-08-19,CT009,35.9,Hot,,Jaipur,Tier 2,6502,141305
2024-08-19,CT010,36.4,Hot,,Lucknow,Tier 2,3814,105000
2024-08-19,CT011,37.2,Hot,,Kochi,Tier 2,3478,372783
2024-08-19,CT012,37.8,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-08-19,CT013,36.3,Hot,,Bhopal,Tier 2,5552,147000
2024-08-19,CT014,36.0,Hot,,Chandigarh,Tier 2,9250,349000
2024-08-19,CT015,34.7,Hot,,Guwahati,Tier 2,1800,487572
2024-08-19,CT016,36.4,Hot,,Nagpur,Tier 2,9664,296607
2024-08-19,CT017,35.7,Hot,,Surat,Tier 2,8617,389810
2024-08-19,CT018,35.6,Hot,,Patna,Tier 2,2805,173305
2024-08-19,CT019,37.8,Hot,,Ludhiana,Tier 2,9750,123882
2024-08-19,CT020,36.7,Hot,,Jammu,Tier 2,3571,186000
2024-08-26,CT001,36.6,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-08-26,CT002,35.7,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-08-26,CT003,36.3,Hot,,Kolkata,Tier 1,24252,171184
2024-08-26,CT004,34.8,Hot,,Chennai,Tier 1,14456,585501
2024-08-26,CT005,35.3,Hot,,Bengaluru,Tier 1,4378,352000
2024-08-26,CT006,36.1,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-08-26,CT007,34.6,Rainy,,Ahmedabad,Tier 1,12984,302588
2024-08-26,CT008,34.4,Hot,,Pune,Tier 1,6034,336503
2024-08-26,CT009,36.1,Hot,,Jaipur,Tier 2,6502,141305
2024-08-26,CT010,36.2,Hot,,Lucknow,Tier 2,3814,105000
2024-08-26,CT011,35.5,Rainy,,Kochi,Tier 2,3478,372783
2024-08-26,CT012,38.5,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-08-26,CT013,36.4,Hot,,Bhopal,Tier 2,5552,147000
2024-08-26,CT014,36.0,Hot,,Chandigarh,Tier 2,9250,349000
2024-08-26,CT015,34.9,Hot,,Guwahati,Tier 2,1800,487572
2024-08-26,CT016,34.4,Hot,,Nagpur,Tier 2,9664,296607
2024-08-26,CT017,34.6,Hot,,Surat,Tier 2,8617,389810
2024-08-26,CT018,35.8,Rainy,,Patna,Tier 2,2805,173305
2024-08-26,CT019,34.2,Hot,,Ludhiana,Tier 2,9750,123882
2024-08-26,CT020,34.5,Hot,,Jammu,Tier 2,3571,186000
2024-09-02,CT001,34.5,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-09-02,CT002,34.6,Rainy,,Mumbai,Tier 1,20518,"4,00,000"
2024-09-02,CT003,35.2,Hot,,Kolkata,Tier 1,24252,171184
2024-09-02,CT004,34.3,Hot,,Chennai,Tier 1,14456,585501
2024-09-02,CT005,34.2,Rainy,,Bengaluru,Tier 1,4378,352000
2024-09-02,CT006,33.5,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-09-02,CT007,35.8,Hot,,Ahmedabad,Tier 1,12984,302588
2024-09-02,CT008,33.5,Hot,,Pune,Tier 1,6034,336503
2024-09-02,CT009,36.3,Hot,,Jaipur,Tier 2,6502,141305
2024-09-02,CT010,34.3,Hot,,Lucknow,Tier 2,3814,105000
2024-09-02,CT011,33.1,Rainy,,Kochi,Tier 2,3478,372783
2024-09-02,CT012,33.9,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-09-02,CT013,35.6,Rainy,,Bhopal,Tier 2,5552,147000
2024-09-02,CT014,32.9,Hot,,Chandigarh,Tier 2,9250,349000
2024-09-02,CT015,35.1,Hot,,Guwahati,Tier 2,1800,487572
2024-09-02,CT016,32.7,Hot,,Nagpur,Tier 2,9664,296607
2024-09-02,CT017,33.1,Hot,,Surat,Tier 2,8617,389810
2024-09-02,CT018,33.8,Rainy,,Patna,Tier 2,2805,173305
2024-09-02,CT019,33.0,Rainy,,Ludhiana,Tier 2,9750,123882
2024-09-02,CT020,35.6,Hot,,Jammu,Tier 2,3571,186000
2024-09-09,CT001,33.3,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-09-09,CT002,31.7,Mild,,Mumbai,Tier 1,20518,"4,00,000"
2024-09-09,CT003,32.7,Hot,,Kolkata,Tier 1,24252,171184
2024-09-09,CT004,34.0,Hot,,Chennai,Tier 1,14456,585501
2024-09-09,CT005,36.0,Hot,,Bengaluru,Tier 1,4378,352000
2024-09-09,CT006,34.1,Hot,,Hyderabad,Tier 1,10477,"4,00,000"
2024-09-09,CT007,31.8,Mild,,Ahmedabad,Tier 1,12984,302588
2024-09-09,CT008,32.5,Hot,,Pune,Tier 1,6034,336503
2024-09-09,CT009,33.0,Hot,,Jaipur,Tier 2,6502,141305
2024-09-09,CT010,34.6,Hot,,Lucknow,Tier 2,3814,105000
2024-09-09,CT011,33.7,Rainy,,Kochi,Tier 2,3478,372783
2024-09-09,CT012,33.2,Hot,,Visakhapatnam,Tier 2,1809,483892
2024-09-09,CT013,33.1,Rainy,,Bhopal,Tier 2,5552,147000
2024-09-09,CT014,33.8,Hot,,Chandigarh,Tier 2,9250,349000
2024-09-09,CT015,33.9,Hot,,Guwahati,Tier 2,1800,487572
2024-09-09,CT016,34.0,Rainy,,Nagpur,Tier 2,9664,296607
2024-09-09,CT017,33.2,Hot,,Surat,Tier 2,8617,389810
2024-09-09,CT018,33.0,Hot,,Patna,Tier 2,2805,173305
2024-09-09,CT019,34.2,Hot,,Ludhiana,Tier 2,9750,123882
2024-09-09,CT020,34.2,Hot,,Jammu,Tier 2,3571,186000
2024-09-16,CT001,33.1,Hot,,Delhi,Tier 1,14893,"4,61,910"
2024-09-16,CT002,33.0,Hot,,Mumbai,Tier 1,20518,"4,00,000"
2024-09-16,CT003,32.2,Hot,,Kolkata,Tier 1,24252,171184
